J-Date,J-Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market
2023-08-20,1402-05-29,4870.0,5090.0,4720.0,4950.0,4950.0,5706689.0,28244529680.0,508.0,خزر,فنرسازی زر,بورس
2023-08-21,1402-05-30,5120.0,5180.0,4840.0,4870.0,4990.0,5992262.0,29922312590.0,630.0,خزر,فنرسازی زر,بورس
2023-08-22,1402-05-31,4890.0,5000.0,4650.0,4730.0,4740.0,8390482.0,39740401740.0,573.0,خزر,فنرسازی زر,بورس
2023-08-23,1402-06-01,4820.0,4940.0,4600.0,4920.0,4780.0,5592823.0,26752749670.0,483.0,خزر,فنرسازی زر,بورس
2023-08-26,1402-06-04,4870.0,5114.0,4770.0,5110.0,5028.0,11171140.0,56167352707.0,560.0,خزر,فنرسازی زر,بورس
2023-08-27,1402-06-05,5160.0,5379.0,5130.0,5294.0,5313.0,9449049.0,50205893832.0,550.0,خزر,فنرسازی زر,بورس
2023-08-28,1402-06-06,5390.0,5590.0,5200.0,5220.0,5322.0,11333550.0,60313655986.0,781.0,خزر,فنرسازی زر,بورس
2023-08-29,1402-06-07,5230.0,5431.0,5170.0,5210.0,5288.0,4978618.0,26326546853.0,478.0,خزر,فنرسازی زر,بورس
2023-08-30,1402-06-08,5255.0,5350.0,5111.0,5290.0,5263.0,9600356.0,50526333168.0,583.0,خزر,فنرسازی زر,بورس
2023-09-02,1402-06-11,5360.0,5410.0,5100.0,5160.0,5230.0,3876599.0,20265787900.0,359.0,خزر,فنرسازی زر,بورس
2023-09-03,1402-06-12,5170.0,5280.0,5050.0,5090.0,5150.0,6445851.0,33185488240.0,705.0,خزر,فنرسازی زر,بورس
2023-09-04,1402-06-13,5190.0,5330.0,5040.0,5250.0,5210.0,7466222.0,38931349250.0,611.0,خزر,فنرسازی زر,بورس
2023-09-05,1402-06-14,5130.0,5430.0,5130.0,5200.0,5240.0,10981948.0,57581946760.0,671.0,خزر,فنرسازی زر,بورس
2023-09-09,1402-06-18,5280.0,5280.0,4880.0,4930.0,4960.0,6061562.0,30087007400.0,596.0,خزر,فنرسازی زر,بورس
2023-09-10,1402-06-19,4910.0,5150.0,4860.0,4980.0,5020.0,7311602.0,36682191160.0,525.0,خزر,فنرسازی زر,بورس
2023-09-11,1402-06-20,4980.0,5140.0,4960.0,5000.0,5040.0,5055497.0,25471803060.0,419.0,خزر,فنرسازی زر,بورس
2023-09-12,1402-06-21,5090.0,5190.0,5020.0,5100.0,5100.0,5207208.0,26577895580.0,466.0,خزر,فنرسازی زر,بورس
2023-09-13,1402-06-22,5150.0,5150.0,4960.0,5030.0,5020.0,3378901.0,16965134790.0,354.0,خزر,فنرسازی زر,بورس
2023-09-17,1402-06-26,5040.0,5180.0,5030.0,5070.0,5080.0,3986200.0,20235290800.0,382.0,خزر,فنرسازی زر,بورس
2023-09-18,1402-06-27,5020.0,5150.0,4950.0,4990.0,5030.0,6052399.0,30441077240.0,402.0,خزر,فنرسازی زر,بورس
2023-09-19,1402-06-28,4990.0,5090.0,4930.0,5090.0,5020.0,3080581.0,15449433320.0,350.0,خزر,فنرسازی زر,بورس
2023-09-20,1402-06-29,5180.0,5370.0,5050.0,5370.0,5330.0,20698673.0,110364507820.0,849.0,خزر,فنرسازی زر,بورس
2023-09-23,1402-07-01,5470.0,5630.0,5360.0,5510.0,5500.0,19417184.0,106775786490.0,1466.0,خزر,فنرسازی زر,بورس
2023-09-25,1402-07-03,5510.0,5600.0,5230.0,5320.0,5390.0,9691868.0,52239824120.0,831.0,خزر,فنرسازی زر,بورس
2023-09-26,1402-07-04,5210.0,5440.0,5210.0,5290.0,5330.0,6500113.0,34629864010.0,585.0,خزر,فنرسازی زر,بورس
2023-09-27,1402-07-05,5220.0,5420.0,5220.0,5250.0,5300.0,5994896.0,31776098290.0,629.0,خزر,فنرسازی زر,بورس
2023-09-30,1402-07-08,5310.0,5380.0,5110.0,5190.0,5180.0,7323712.0,37937114160.0,552.0,خزر,فنرسازی زر,بورس
2023-10-01,1402-07-09,5290.0,5510.0,5150.0,5400.0,5420.0,12266014.0,66497950500.0,914.0,خزر,فنرسازی زر,بورس
2023-10-02,1402-07-10,5580.0,5580.0,5350.0,5380.0,5430.0,5638637.0,30612651590.0,456.0,خزر,فنرسازی زر,بورس
2023-10-04,1402-07-12,5380.0,5560.0,5340.0,5380.0,5430.0,3791917.0,20577422040.0,388.0,خزر,فنرسازی زر,بورس
2023-10-07,1402-07-15,5360.0,5470.0,5160.0,5220.0,5240.0,6622401.0,34692666740.0,482.0,خزر,فنرسازی زر,بورس
2023-10-08,1402-07-16,5160.0,5160.0,4880.0,4880.0,4900.0,11290058.0,55272173500.0,707.0,خزر,فنرسازی زر,بورس
2023-10-09,1402-07-17,4650.0,5180.0,4650.0,4970.0,4960.0,9678554.0,47959181660.0,1290.0,خزر,فنرسازی زر,بورس
2023-10-10,1402-07-18,4950.0,5150.0,4850.0,5110.0,5000.0,5722016.0,28581771680.0,448.0,خزر,فنرسازی زر,بورس
2023-10-11,1402-07-19,5300.0,5300.0,4910.0,4980.0,5050.0,5364032.0,27091509660.0,559.0,خزر,فنرسازی زر,بورس
2023-10-14,1402-07-22,4820.0,5020.0,4700.0,4700.0,4740.0,15926231.0,75412137990.0,776.0,خزر,فنرسازی زر,بورس
2023-10-15,1402-07-23,4750.0,4830.0,4520.0,4720.0,4680.0,5446901.0,25482960400.0,399.0,خزر,فنرسازی زر,بورس
2023-10-16,1402-07-24,4790.0,4950.0,4710.0,4880.0,4820.0,3794569.0,18278508260.0,361.0,خزر,فنرسازی زر,بورس
2023-10-17,1402-07-25,4990.0,4990.0,4600.0,4770.0,4740.0,6712603.0,31829553870.0,630.0,خزر,فنرسازی زر,بورس
2023-10-18,1402-07-26,4630.0,4690.0,4490.0,4560.0,4560.0,6802802.0,30989949010.0,721.0,خزر,فنرسازی زر,بورس
2023-10-21,1402-07-29,4500.0,4830.0,4500.0,4700.0,4681.0,8584315.0,40185507656.0,535.0,خزر,فنرسازی زر,بورس
2023-10-22,1402-07-29,4500.0,4830.0,4500.0,4700.0,4681.0,8584315.0,40185507656.0,535.0,خزر,فنرسازی زر,بورس
2023-10-23,1402-07-29,4500.0,4830.0,4500.0,4700.0,4681.0,8584315.0,40185507656.0,535.0,خزر,فنرسازی زر,بورس
2023-10-24,1402-07-29,4500.0,4830.0,4500.0,4700.0,4681.0,8584315.0,40185507656.0,535.0,خزر,فنرسازی زر,بورس
